episodeId,title,publishedAt,channelTitle,fileName
89,"#88 – Eric Weinstein: Geometric Unity and the Call for New Ideas, Leaders & Institutions",13 Apr 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_89.txt
88,"#87 – Richard Dawkins: Evolution, Intelligence, Simulation, and Memes",9 Apr 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_88.txt
87,"#86 – David Silver: AlphaGo, AlphaZero, and Deep Reinforcement Learning",3 Apr 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_87.txt
86,#85 – Roger Penrose: Physics of Consciousness and the Infinite Universe,31 Mar 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_86.txt
85,#84 – William MacAskill: Effective Altruism,29 Mar 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_85.txt
84,#83 – Nick Bostrom: Simulation and Superintelligence,26 Mar 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_84.txt
83,Lex Fridman #1: Seven Levels of Coronavirus Attack and How We Can Fight Back,24 Mar 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_83.txt
82,"#82 – Simon Sinek: Leadership, Hard Work, Optimism and the Infinite Game",21 Mar 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_82.txt
81,#81 – Anca Dragan: Human-Robot Interaction and Reward Engineering,19 Mar 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_81.txt
80,"#80 – Vitalik Buterin: Ethereum, Cryptocurrency, and the Future of Money",16 Mar 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_80.txt
79,#79 – Lee Smolin: Quantum Gravity and Einstein’s Unfinished Revolution,7 Mar 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_79.txt
78,"#78 – Ann Druyan: Cosmos, Carl Sagan, Voyager, and the Beauty of Science",5 Mar 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_78.txt
77,"#77 – Alex Garland: Ex Machina, Devs, Annihilation, and the Poetry of Science",3 Mar 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_77.txt
76,#76 – John Hopfield: Physics View of the Mind and Neurobiology,29 Feb 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_76.txt
75,"#75 – Marcus Hutter: Universal Artificial Intelligence, AIXI, and AGI",26 Feb 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_75.txt
74,"#74 – Michael I. Jordan: Machine Learning, Recommender Systems, and the Future of AI",24 Feb 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_74.txt
73,"#73 – Andrew Ng: Deep Learning, Education, and Real-World AI",20 Feb 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_73.txt
72,#72 – Scott Aaronson: Quantum Computing,17 Feb 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_72.txt
71,"Vladimir Vapnik: Predicates, Invariants, and the Essence of Intelligence",14 Feb 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_71.txt
70,"Jim Keller: Moore’s Law, Microprocessors, Abstractions, and First Principles",5 Feb 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_70.txt
69,David Chalmers: The Hard Problem of Consciousness,29 Jan 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_69.txt
68,Cristos Goodrow: YouTube Algorithm,25 Jan 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_68.txt
67,"Paul Krugman: Economics of Innovation, Automation, Safety Nets & Universal Basic Income",21 Jan 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_67.txt
66,Ayanna Howard: Human-Robot Interaction and Ethics of Safety-Critical Systems,17 Jan 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_66.txt
65,"Daniel Kahneman: Thinking Fast and Slow, Deep Learning, and AI",14 Jan 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_65.txt
64,Grant Sanderson: 3Blue1Brown and the Beauty of Mathematics,7 Jan 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_64.txt
63,"Stephen Kotkin: Stalin, Putin, and the Nature of Power",3 Jan 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_63.txt
62,"Donald Knuth: Algorithms, TeX, Life, and The Art of Computer Programming",30 Dec 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_62.txt
61,"Melanie Mitchell: Concepts, Analogies, Common Sense & Future of AI",28 Dec 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_61.txt
60,"Jim Gates: Supersymmetry, String Theory and Proving Einstein Right",25 Dec 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_60.txt
59,"Sebastian Thrun: Flying Cars, Autonomous Vehicles, and Education",21 Dec 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_59.txt
58,Michael Stevens: Vsauce,17 Dec 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_58.txt
57,Rohit Prasad: Amazon Alexa and Conversational AI,14 Dec 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_57.txt
56,"Judea Pearl: Causal Reasoning, Counterfactuals, Bayesian Networks, and the Path to AGI",11 Dec 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_56.txt
55,"Whitney Cummings: Comedy, Robotics, Neurology, and Love",5 Dec 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_55.txt
54,"Ray Dalio: Principles, the Economic Machine, Artificial Intelligence & the Arc of Life",2 Dec 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_54.txt
53,"Noam Chomsky: Language, Cognition, and Deep Learning",29 Nov 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_53.txt
52,"Gilbert Strang: Linear Algebra, Deep Learning, Teaching, and MIT OpenCourseWare",25 Nov 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_52.txt
51,"Dava Newman: Space Exploration, Space Suits, and Life on Mars",22 Nov 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_51.txt
50,"Michael Kearns: Algorithmic Fairness, Bias, Privacy, and Ethics in Machine Learning",19 Nov 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_50.txt
49,"Elon Musk: Neuralink, AI, Autopilot, and the Pale Blue Dot",12 Nov 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_49.txt
48,Bjarne Stroustrup: C++,7 Nov 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_48.txt
47,Sean Carroll: Quantum Mechanics and the Many-Worlds Interpretation,1 Nov 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_47.txt
46,"Garry Kasparov: Chess, Deep Blue, AI, and Putin",27 Oct 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_46.txt
45,"Michio Kaku: Future of Humans, Aliens, Space Travel & Physics",22 Oct 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_45.txt
44,"David Ferrucci: IBM Watson, Jeopardy & Deep Conversations with AI",11 Oct 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_44.txt
43,Gary Marcus: Toward a Hybrid of Deep Learning and Symbolic AI,3 Oct 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_43.txt
42,Peter Norvig: Artificial Intelligence: A Modern Approach,30 Sep 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_42.txt
41,"Leonard Susskind: Quantum Mechanics, String Theory, and Black Holes",26 Sep 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_41.txt
40,Regina Barzilay: Deep Learning for Cancer Diagnosis and Treatment,23 Sep 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_40.txt
39,Colin Angle: iRobot,19 Sep 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_39.txt
38,"François Chollet: Keras, Deep Learning, and the Progress of AI",14 Sep 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_38.txt
37,Vijay Kumar: Flying Robots,8 Sep 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_37.txt
36,"Yann LeCun: Deep Learning, Convolutional Neural Networks, and Self-Supervised Learning",31 Aug 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_36.txt
35,Jeremy Howard: fast.ai Deep Learning Courses and Research,27 Aug 2019,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_35.txt
